Location,Name,People_reached,Posts_edited,Upvotes,answer_votes,downvotes,helpful_tags,question_vote,this_month,user_id,votes_cast
Not Available,abu abu,1.0m,3,,,,1,,,5043301.0,913
"London, UK",David Garcia,1.2m,1,,,,4,,,1206087.0,354
Not Available,RoCrow,4k,0,,,,0,,,18300055.0,0
"Anand, Gujarat, India",Amit Dubey,6k,0,,,,0,,,10102899.0,7
"Barcellona Pozzo di Gotto, ME, Italia",TabascoLosco,4k,0,,,,0,,,11723014.0,49
Not Available,user3472,9k,0,,,,0,,,6613593.0,6
Not Available,yashwanth,3k,0,,,,0,,,6380368.0,1
Ukraine,pavel,2k,0,,,,0,,,10063456.0,2
Not Available,Thurunu Mihiranga,29,0,,,,0,,,22241489.0,0
Not Available,Fixermister,123,0,,,,0,,,23298681.0,0
Not Available,Daniel,129,0,,,,0,,,23321185.0,2
"722103 BOSTERI, Kyrgyzstan",Bekzhan Satarov,2k,0,,,,0,,,10729362.0,7
Not Available,Mathi,257k,4,,,,0,,,1567661.0,24
"Klaipėda, Lithuania",David,329,0,,,,0,,,2447242.0,12
"Malaga, Spain",lmtanco,1k,0,,,,0,,,3476037.0,29
United States,Gregg,3.0m,27,,,,34,,,261159.0,587
Not Available,MenorcanOrange,331k,0,,,,0,,,4724057.0,80
"Almaty, Kazakhstan",retr12,52,0,,,,0,,,22025417.0,0
united states,Jefferson,14k,0,,,,0,,,12903745.0,15
"Beaverton, OR, USA",RMH,110k,0,,,,0,,,3109293.0,54
India,Shailesh B,6k,3,,,,1,,,14983457.0,77
Not Available,Angelos Gkaraleas,7k,0,,,,0,,,5266230.0,29
Not Available,Geisterfahrer,5k,2,,,,2,,,16236177.0,21
Not Available,SeleniumUser,334k,25,,,,1,,,11061080.0,48
"Mexico City, Mexico",Westerlund.io,2.8m,0,,,,1,,,2524586.0,118
Not Available,Ian Olmstead,0,0,,,,0,,,23405288.0,0
"Luxembourg City, Luxembourg",R13mus,359k,0,,,,0,,,5852506.0,643
Not Available,Leon,23k,1,,,,0,,,19932351.0,22
Not Available,Glen,33,0,,,,0,,,23404915.0,0
"Stockton-on-Tees, UK",Joe,7k,0,,,,0,,,11027479.0,0
Not Available,viv,66,0,,,,0,,,5634140.0,0
Not Available,Sudheer Gupta,22,0,,,,0,,,8726162.0,0
"Riga, Latvia",user619755,181,0,,,,0,,,13998517.0,5
Not Available,developer new,506,0,,,,0,,,19887279.0,0
"Helsinki, Finland",Sebastian Nemeth,280k,1,,,,0,,,535930.0,94
Not Available,Qiimiia,2.0m,0,,,,2,,,13409327.0,728
"Melbourne, Australia",Pure.Krome,10.8m,331,,,,15,,,30674.0,"10,095"
Germany,Gandalf,32,0,,,,0,,,18065565.0,0
Not Available,Richard,1.5m,0,,,,0,,,6561309.0,378
Not Available,silgon,3.3m,2,,,,6,,,2237916.0,522
"Hannover, Deutschland",Torsten Fehre,20k,0,,,,0,,,3139440.0,6
Not Available,Rory Murray,115,0,,,,0,,,22764061.0,0
"Toronto, ON, Canada",Duke Yu,21k,0,,,,0,,,10693732.0,0
Not Available,Pepijn van der Klei,31k,0,,,,0,,,13609634.0,8
Not Available,R.J. Gronlie,13,0,,,,0,,,3846621.0,0
Not Available,Nijat Naghiyev,2k,0,,,,0,,,21098791.0,9
"Plains, PA, United States",narnone,331,0,,,,0,,,7270196.0,0
Ohio,McKeder,5k,0,,,,1,,,1324992.0,9
Costa Rica,XitusDev,22,0,,,,0,,,17479382.0,0
Not Available,user121095,46k,0,,,,0,,,11502059.0,25
Mulhouse,FabienM,202k,45,,,,5,,,4422957.0,995
Not Available,WesternGun,9.1m,15,,,,2,,,4537090.0,"1,855"
Not Available,Ned,42,0,,,,0,,,23398412.0,0
Not Available,Sigi,4k,0,,,,0,,,8721993.0,5
Not Available,Kakaranara,13k,0,,,,0,,,15564760.0,117
Not Available,highenddealer,4,0,,,,0,,,23405177.0,0
Not Available,Muhab Joumaa,588,0,,,,0,,,13718162.0,0
Not Available,Bob,49k,0,,,,0,,,1846384.0,62
Hungary,Máté Juhász,262k,64,,,,80,,,4721734.0,679
Not Available,Nomad,210k,0,,,,1,,,3109806.0,33
"Stroud, United Kingdom",Derek Ekins,761k,5,,,,0,,,98078.0,218
Not Available,andrew13121312,23,0,,,,0,,,23405023.0,0
Not Available,Bhavani,13,0,,,,0,,,6950648.0,0
Not Available,stumbler,114k,0,,,,0,,,993822.0,10
Not Available,Balaji,550k,1,,,,0,,,7758318.0,286
Netherlands,Serve Laurijssen,970k,53,,,,11,,,1866300.0,"2,495"
"Cambridge, United Kingdom",Prithviraj Mitra,2.1m,0,,,,0,,,2455424.0,232
"Tallahassee, FL, USA",Anna R,1k,0,,,,0,,,9523651.0,0
Not Available,Shouryan Bharote,33,0,,,,0,,,23404554.0,0
Not Available,Joelty,208k,0,,,,0,,,10522960.0,142
Not Available,andgeurd,127,0,,,,0,,,23403752.0,0
"Amman, Jordan",Mousa Halaseh,16k,4,,,,5,,,7704512.0,401
Not Available,user310148,1k,0,,,,0,,,10788082.0,0
Not Available,user1009073,309k,2,,,,2,,,1009073.0,98
Not Available,vivek pandey,605,0,,,,0,,,9456201.0,0
Not Available,user3274100,31k,0,,,,0,,,3274100.0,0
"Hyderabad, India",kiran,466k,0,,,,0,,,898801.0,91
Oregon,jwhite318,644,0,,,,0,,,12962779.0,0
Not Available,leo_the_spaghetti,47,0,,,,0,,,22032277.0,0
Ankara/TURKEY,mekafe,167k,0,,,,0,,,2689665.0,78
Not Available,youta,312,0,,,,0,,,18287951.0,0
Not Available,codetonight,153,0,,,,0,,,23272443.0,0
Not Available,G0osS,75,0,,,,0,,,16057399.0,0
California,fearless_fool,4.5m,44,,,,3,,,558639.0,549
Not Available,Arb246,38,0,,,,0,,,23402295.0,0
Not Available,VmluYXlr,233,0,,,,0,,,22543324.0,0
Sweden,Johan Svensson,20,0,,,,0,,,17519196.0,0
"Moscow, Russia",Konstantin  Anisko,622,0,,,,0,,,4780302.0,0
Not Available,André Ferreira,857,0,,,,0,,,20758517.0,0
Not Available,Ramana,124,0,,,,0,,,22378281.0,0
Not Available,Peter,107k,3,,,,7,,,2139101.0,143
Singapore,Ben Jonson,57k,0,,,,0,,,10020729.0,9
Not Available,Igor Agafonov,4k,0,,,,0,,,4014823.0,7
"Kansas City, MO",user1071979,225k,0,,,,0,,,1071979.0,124
Not Available,chansey,25k,0,,,,0,,,4518482.0,122
"Modena, MO, Italia",Costantino Grana,84k,56,,,,122,,,6070341.0,559
Not Available,Rajesh,6k,0,,,,0,,,5287670.0,0
united kingdom,Arij Bt,3k,0,,,,0,,,15125171.0,0
Not Available,tdammon,109k,0,,,,0,,,11631308.0,49
Not Available,throwDoc,74,0,,,,0,,,23398056.0,0
Not Available,RendezYT,505,0,,,,0,,,23033939.0,4
"Plankstadt, Germany",Torsten Knodt,22k,15,,,,3,,,1950725.0,"1,446"
Not Available,Cris Pineda,642,0,,,,0,,,19543003.0,1
"Jacksonville, FL, USA",Ricardo Rocha,1.5m,309,,,,118,,,5148197.0,"1,865"
Not Available,Dom,92,0,,,,0,,,22202411.0,0
"Remote, USA",derekbaker783,875k,33,,,,0,,,7417433.0,"1,013"
Not Available,Jingyang Wang,3k,0,,,,0,,,7662164.0,20
"London, United Kingdom",Roger Lipscombe,9.0m,309,,,,54,,,8446.0,"1,842"
Not Available,JerryL,9k,0,,,,0,,,4160466.0,0
Not Available,Ansh Day,9k,0,,,,0,,,1021168.0,0
Not Available,Caio,28,0,,,,0,,,23405146.0,0
Not Available,Scott Wilkinson,15k,0,,,,0,,,5623407.0,0
New Delhi,Anubhav Gupta,369k,0,,,,0,,,2071913.0,77
Not Available,Alex Yamchikov,12,0,,,,0,,,23405098.0,0
Not Available,Dragana,4k,0,,,,0,,,7125687.0,17
Not Available,Manoj Kinage,18,0,,,,0,,,15574226.0,0
"Modena, Italy",Mudu 93,470,0,,,,0,,,20825010.0,0
Tehran,Hani Bikdeli,319,0,,,,0,,,22618894.0,0
Colomba,Ivan,79k,11,,,,46,,,11261546.0,"1,030"
Not Available,eramm,28k,0,,,,0,,,863389.0,73
Not Available,Neurax,696k,1,,,,0,,,2665769.0,27
Not Available,dayuloli,1.9m,94,,,,50,,,2317532.0,"2,211"
Israel,itdv,22k,0,,,,0,,,14494490.0,0
Uttarakhand,Ram,2k,42,,,,0,,,18803035.0,45
Italy,Marcomattia Mocellin,18k,0,,,,0,,,7125912.0,62
Not Available,kif,206,0,,,,0,,,22094990.0,1
Not Available,Arthur Bella,12,0,,,,0,,,23404522.0,0
Paris,Reda Bourial,12k,3,,,,1,,,6072029.0,58
Not Available,dinomim,4k,0,,,,0,,,19492489.0,3
France,Pierre Louis,121k,4,,,,0,,,12497744.0,128
Not Available,McDoubleCC,1k,0,,,,0,,,17053172.0,0
Not Available,JLi,37,0,,,,0,,,23400829.0,0
"Uberlândia, MG, Brasil",Marcelo Paixão Resende,3k,0,,,,0,,,11128168.0,0
Not Available,alessi.gg,1k,0,,,,0,,,14477165.0,10
Not Available,Mohhaliim,503,0,,,,0,,,22400660.0,0
Not Available,justin8976,11k,0,,,,0,,,11476437.0,2
"Karachi, Sindh, Pakistan",Zayn Korai,67k,9,,,,1,,,7485801.0,179
Not Available,Timo,9k,0,,,,0,,,14807640.0,0
Not Available,user37333,15,0,,,,0,,,23404839.0,0
"Taipei, Taiwan",Henry Chess,1k,0,,,,0,,,16106835.0,2
Not Available,Curo,314,0,,,,0,,,23202994.0,0
"Seattle, WA",Jan Zich,1.6m,0,,,,1,,,15716.0,256
Not Available,vanminhquangtri,18k,0,,,,0,,,14263777.0,0
Not Available,None,1.6m,0,,,,1,,,4511325.0,489
Portugal,Noboruu,19k,1,,,,8,,,6151771.0,50
"Russia, Barnaul",Andrew Romanov,1.1m,8,,,,3,,,1155948.0,925
"Kampala, Central Region, Uganda",Arthur,620k,0,,,,0,,,1547266.0,103
Not Available,alireza.haraji.dev,101,0,,,,0,,,21350556.0,0
Not Available,b.g,3k,0,,,,0,,,17128159.0,5
Not Available,Arnas Šniokaitis,42,0,,,,0,,,18387541.0,0
Not Available,NaviB,211,0,,,,0,,,18568002.0,2
Not Available,John Kohan,4k,0,,,,0,,,1803864.0,0
Not Available,Miguel,2k,0,,,,0,,,15248817.0,0
Not Available,user10651574,25k,0,,,,0,,,10651574.0,1
Bangladesh,Bijoya_Banik,78k,0,,,,0,,,7594639.0,178
Not Available,hba,12k,0,,,,0,,,6589470.0,0
Not Available,Sindhu,34k,0,,,,0,,,6077098.0,0
"Paris, France",probaPerception,41k,1,,,,0,,,1827030.0,175
Not Available,David,60,0,,,,0,,,23403629.0,0
Not Available,user3858193,262k,0,,,,0,,,3858193.0,5
Not Available,Carotide,707,0,,,,0,,,20959100.0,3
Not Available,Loïc Chabut,2k,0,,,,0,,,14838427.0,1
Not Available,iain Thomas,13,0,,,,0,,,23366250.0,0
Not Available,CodeMan,4k,0,,,,0,,,7781747.0,17
Not Available,Daniël Cronk,5k,0,,,,1,,,9123220.0,0
"Baltimore, MD",MarkDBlackwell,968k,24,,,,1,,,1136063.0,574
Italy,Nicola Adami,126,0,,,,0,,,22245547.0,0
"Esbjerg, Denmark",niklassaers,1.1m,0,,,,0,,,80246.0,358
Not Available,levant pied,387k,30,,,,1,,,3821009.0,950
Spain,Aridez,22k,0,,,,0,,,5639675.0,13
Not Available,pradeep Bhati,131,0,,,,0,,,6362104.0,0
Not Available,Surendhar S,3k,0,,,,0,,,23363690.0,7
Not Available,MaMö,69,0,,,,0,,,23302265.0,0
Not Available,Bob,285,0,,,,0,,,23059407.0,0
Not Available,Sceptixe22,146,0,,,,0,,,22026847.0,0
Sweden,Davoud.Ro,3k,0,,,,0,,,12095568.0,0
United Kingdom,AJ.,323k,0,,,,2,,,321340.0,61
Not Available,thegreenedition,6k,0,,,,0,,,18893725.0,6
Not Available,marco,174,0,,,,0,,,22873093.0,0
Not Available,radium88,4k,0,,,,0,,,16709107.0,0
Not Available,user2103145,480,0,,,,0,,,2103145.0,0
Not Available,Zakstamaj,81k,0,,,,0,,,7260512.0,2
Not Available,apc,518k,1,,,,3,,,1856451.0,242
Not Available,Thomas Engels,38,0,,,,0,,,23403738.0,0
Not Available,Andy,34,0,,,,0,,,23390087.0,0
Not Available,Matthew Pans,37k,1,,,,0,,,10236130.0,44
Not Available,Programming Noob,41k,0,,,,0,,,17945841.0,48
"Dehradun, Uttarakhand, India",Siddhant Mishra,5k,0,,,,0,,,11280563.0,0
Not Available,user3060111,4k,0,,,,0,,,3060111.0,0
"Moscow, Russia",ka3ak,427k,0,,,,1,,,971355.0,320
Not Available,Emre Türker,9k,0,,,,0,,,14812557.0,18
Not Available,helloebody,33,0,,,,0,,,23404884.0,0
Not Available,zhangbestzhi,465,0,,,,0,,,22872106.0,0
"Frankfurt, Germany",Mostafa Bouzari,581k,3,,,,0,,,4575197.0,339
Not Available,Adrian Riebel,28,0,,,,0,,,20778306.0,0
"Bucharest, Romania",drake10k,38k,0,,,,0,,,929122.0,129
India,Prasad Patel,170k,0,,,,0,,,5886869.0,"1,070"
Not Available,anrisakaki96,7k,0,,,,0,,,16453788.0,12
Not Available,everythingEzra2,5k,0,,,,0,,,4253600.0,39
Not Available,Sachin,24,0,,,,0,,,23401357.0,0
Italy,MarcoS,2.9m,68,,,,2,,,709439.0,"2,144"
California,adondero,47k,0,,,,0,,,1475312.0,273
Not Available,PirateRoberts,29,0,,,,0,,,23388893.0,0
Not Available,miqkayla_with_a_Q,2k,0,,,,0,,,11729432.0,0
Not Available,LakshmiC,27,0,,,,0,,,23356175.0,0
Not Available,Saturn,110,0,,,,0,,,20807385.0,0
Not Available,RKum,138k,0,,,,0,,,1273923.0,184
"Northern New Mexico, NM, USA",Akkana Peck,9k,0,,,,0,,,13149438.0,0
Not Available,Dig The Code,94k,1,,,,1,,,3458841.0,58
Germany,kerner1000,487k,2,,,,1,,,3522818.0,"1,391"
Not Available,Adrian,9k,0,,,,1,,,3828463.0,17
Not Available,Tom,13k,0,,,,0,,,20767679.0,2
Spain,RBenet,7k,1,,,,0,,,13137142.0,53
"Rīga, Latvija",Ilze,66k,0,,,,3,,,17481061.0,125
United Kingdom,Josh Brunton,120,0,,,,0,,,22412782.0,0
India,DhruvPathak,7.5m,29,,,,7,,,533399.0,"2,965"
Not Available,neukoellnjenny,4k,0,,,,0,,,8306594.0,37
"Albany, NY, USA",user13886841,4k,0,,,,0,,,13886841.0,1
Not Available,user118799,4k,0,,,,0,,,16159295.0,5
Not Available,NullVoxPopuli,8.9m,31,,,,6,,,356849.0,728
Not Available,squirl,189k,17,,,,3,,,2422432.0,180
Not Available,Niamh58,77,0,,,,0,,,23400311.0,0
Not Available,SA.,241k,0,,,,0,,,759100.0,36
Not Available,DBoi,161k,0,,,,0,,,6787447.0,163
"Pune, India",Sharad B,10k,0,,,,0,,,5747048.0,69
Not Available,Nick W.,605k,0,,,,0,,,1451070.0,123
Not Available,Didi Mike,9k,0,,,,0,,,6524910.0,0
Not Available,tweetysat,390k,0,,,,0,,,1196765.0,35
Not Available,willlah,149,0,,,,0,,,17019274.0,0
Not Available,Nurullah Ç.,36,0,,,,0,,,22865455.0,0
Not Available,coderbaba,17,0,,,,0,,,23404975.0,0
Not Available,Leo,25,0,,,,0,,,23404828.0,0
Not Available,Stephen Clark,22k,1,,,,0,,,5770273.0,84
Not Available,Сергей Старый,19,0,,,,0,,,23404972.0,0
Not Available,Mitul,32,0,,,,0,,,14272544.0,0
"Vienna, Austria",Dorian Feyerer,9k,4,,,,0,,,14172469.0,"1,201"
Not Available,Przemo,1k,0,,,,0,,,21517021.0,2
Not Available,jckmlczk,170k,2,,,,0,,,7063267.0,582
Not Available,suvayu,297k,61,,,,11,,,289784.0,411
Not Available,Pyrus,28,0,,,,0,,,23404851.0,0
"San Francisco, CA",Kevin Burke,3.9m,128,,,,30,,,329700.0,"1,353"
"Karlsruhe, Deutschland",JanMensch,54k,0,,,,2,,,4916868.0,57
Not Available,Montrok,15k,0,,,,0,,,10876043.0,0
India,Arun George,179k,2,,,,0,,,6189004.0,148
Not Available,Hunter Heaton,124,0,,,,0,,,13585429.0,0
"Lagos, Nigeria",Akinsola faruq,35,0,,,,0,,,13935971.0,0
Not Available,Gouvernathor,53k,0,,,,1,,,9134146.0,23
"Madrid, Spain",fgalan,784k,213,,,,11,,,1485926.0,"2,462"
Not Available,Joel Wise,35,0,,,,0,,,20078364.0,0
"Melbourne VIC, Australia",C. Falsaperla,13k,0,,,,0,,,9956908.0,16
Not Available,azr-arch,137,0,,,,0,,,22682277.0,0
"Kampala, Central Region, Uganda",alvinMemphis,124k,0,,,,0,,,7821685.0,223
Not Available,SAmaRTh SOLANKI,16,0,,,,0,,,23404930.0,0
Not Available,Bonen,2k,0,,,,0,,,18937923.0,0
"Cao Lanh city, Dong Thap province, Vietnam",RatRatARMY,56,0,,,,0,,,23404021.0,0
Not Available,Dmitry Zimin,18k,0,,,,0,,,8818348.0,12
Not Available,Idan,475,0,,,,0,,,12420565.0,0
Not Available,EManning,11k,0,,,,0,,,6701116.0,5
Not Available,user2681579,175k,1,,,,3,,,2681579.0,78
Not Available,Yang Yun,64k,0,,,,0,,,9540471.0,1
Not Available,Barnard87,2k,0,,,,0,,,13843270.0,0
Not Available,Dan,16,0,,,,0,,,23404608.0,0
Portugal,David Martins,712k,0,,,,0,,,4341263.0,233
"Edinburgh, United Kingdom",pjc50,191k,0,,,,1,,,108719.0,393
Belgium,Ozkan,611k,9,,,,4,,,1410501.0,305
Not Available,Lenny_Medina,64,0,,,,0,,,21293025.0,0
Not Available,baroonidev,86k,29,,,,16,,,13690331.0,667
Not Available,Haui77,60,0,,,,0,,,23395405.0,0
Europe,realneo,685,0,,,,0,,,15431023.0,0
"Warsaw, Poland",Stanislau Listratsenka,62k,0,,,,0,,,10983605.0,100
"Belgrade, Serbia",zlaja,119k,0,,,,0,,,1529202.0,5
"Malabe, Sri Lanka",Isuru Dharmadasa,61k,1,,,,0,,,8900758.0,944
"Spokane, WA",Alex,459k,0,,,,1,,,940923.0,255
Taiwan,JasonLee,8k,0,,,,0,,,11877112.0,13
Not Available,codestruggle,92k,0,,,,0,,,3979221.0,48
"Medellín - Antioquia, Colombia",Sebastian Hernandez,451k,3,,,,1,,,3555118.0,203
Not Available,Zer0o,1k,0,,,,0,,,19880096.0,0
Not Available,Muhammad Abbas,22k,0,,,,0,,,1225200.0,7
Not Available,ma11hew28,15.1m,90,,,,7,,,242933.0,"7,173"
"Ho Chi Minh City, Vietnam",Nguyễn Hoàng Ân,5k,0,,,,0,,,12912768.0,105
Not Available,ilya82,33,0,,,,0,,,23404671.0,0
Not Available,S VNAIDU,39,0,,,,0,,,23404010.0,0
Not Available,Mohammad,22k,0,,,,0,,,11352584.0,2
Not Available,Angelo,3k,0,,,,0,,,17599126.0,0
Not Available,morleyc,566k,2,,,,3,,,915839.0,754
"Mumbai, Maharashtra, India",BhaskerYadav,37k,1,,,,0,,,2763906.0,149
Not Available,taj,66k,0,,,,0,,,2053327.0,0
Not Available,HarshUp,2k,0,,,,0,,,17063888.0,2
Not Available,Ethan,5.2m,16,,,,3,,,42595.0,668
Ahmedabad,codewithharshad,8k,0,,,,0,,,19895166.0,9
Not Available,Abhishek Negi,32,0,,,,0,,,23404873.0,0
Not Available,3IMAD,1k,0,,,,0,,,14480512.0,0
Not Available,pavel_orekhov,713k,3,,,,15,,,10681828.0,736
Denmark,Dannie,10k,0,,,,0,,,13756827.0,12
"Berlin, Germany",Vishal,323k,62,,,,9,,,5117953.0,303
Not Available,Sagar,18,0,,,,0,,,23402399.0,0
Not Available,Mohit Jaiswal,313,0,,,,0,,,13840424.0,2
Not Available,kndzr 101,63,0,,,,0,,,23254800.0,0
"Aberdeen, UK",craig157,25k,0,,,,0,,,7979315.0,427
Not Available,AJ_1310,588k,0,,,,1,,,3243124.0,0
Not Available,Elena,41,0,,,,0,,,23403328.0,0
"Boston, MA",Razumov,581,0,,,,0,,,17802067.0,11
Not Available,Parul Pandey,2k,0,,,,0,,,22021801.0,0
Not Available,Pella Post,13k,0,,,,0,,,17170807.0,5
Not Available,Zionnite,27k,0,,,,0,,,6464540.0,198
Not Available,a a,6k,0,,,,0,,,18124599.0,3
Not Available,Matthew Hui,28k,0,,,,0,,,5800164.0,19
Not Available,Azar,802,0,,,,0,,,22024385.0,1
Not Available,Beatrice,338,0,,,,0,,,22365020.0,0
"Seville, Spain",pablolmedorado,132k,0,,,,0,,,3333028.0,17
Not Available,RohanRameshRaut,247,0,,,,0,,,23258951.0,0
"Den Haag, Netherlands",Ahmed Walid Moulahoum,22,0,,,,0,,,10971545.0,0
Not Available,Mazze,19k,0,,,,0,,,15803668.0,31
Not Available,Xonok,2k,0,,,,0,,,5514411.0,0
Spain,adrisons,618k,25,,,,30,,,1974681.0,536
Not Available,Stefan van Roosmalen,1k,0,,,,0,,,14383516.0,0
Not Available,Ali Asjad,101k,1,,,,2,,,7413066.0,43
Berlin,David Furlong,225k,1,,,,0,,,1216142.0,24
Giligit Baltistan,Abaiz,388,0,,,,0,,,23303062.0,4
"Karachi, Pakistan",Tahir Khalil,4k,0,,,,0,,,16246441.0,1
Not Available,Duane Scheepers,114,0,,,,0,,,22428745.0,0
Cambodia,Sopheadavid Sopheap,129k,0,,,,0,,,9474235.0,42
Germany,Valentin,7k,0,,,,0,,,12272930.0,54
Not Available,maisie63,10k,0,,,,0,,,13249146.0,0
Not Available,ethan hackney,103,0,,,,0,,,23113949.0,0
Not Available,Nanou Ponette,184k,0,,,,0,,,1803372.0,137
Not Available,Raphaël Barthomeuf,17k,0,,,,0,,,13542097.0,0
Not Available,Zsolt Balogh,37k,0,,,,0,,,4563362.0,20
"Warsaw, Poland",Michał Klimczak,2.3m,20,,,,3,,,1118475.0,"2,619"
Brazil,c4xp,1k,0,,,,0,,,16762183.0,6
Not Available,Kavrat,7k,0,,,,0,,,4728768.0,16
Not Available,Ronit Tsysar,290,0,,,,0,,,22240431.0,0
Not Available,Maël,79,0,,,,0,,,23396205.0,0
Not Available,Diogo Dias,41,0,,,,0,,,23390779.0,0
Not Available,Krabs,607,0,,,,0,,,19223711.0,0
Belgium,Postino,361,0,,,,0,,,14500444.0,0
"New York, NY, United States",crytting,26k,0,,,,0,,,5070764.0,49
"Kleppestø, Norge",Remi Sture,906k,0,,,,0,,,3118684.0,"2,396"
Not Available,Marti,1k,0,,,,0,,,13429546.0,24
Not Available,Lakis Lalakis,91,0,,,,0,,,23366726.0,0
Not Available,charll,8k,1,,,,0,,,19773044.0,17
Germany,FourtyTwo,184k,5,,,,7,,,3859568.0,333
Not Available,Andrew,174k,24,,,,13,,,9363441.0,553
Not Available,Vahid,712k,7,,,,2,,,2279363.0,682
Not Available,khin yadanarphyoewaianar,47,0,,,,0,,,23403263.0,0
Not Available,Kirill,57,0,,,,0,,,23404355.0,0
Czech Republic,Martin Kolář,3k,0,,,,0,,,2102398.0,1
Not Available,tnsaturday,75k,1,,,,5,,,7877117.0,69
Not Available,oldradishsoip,416,0,,,,0,,,19591776.0,0
Not Available,Huangbo,30,0,,,,0,,,23404612.0,0
Not Available,janeh,458k,0,,,,0,,,1063188.0,76
"Amsterdam, Netherlands",Hayk Safaryan,212k,1,,,,1,,,3830140.0,216
Not Available,Heka,47k,0,,,,0,,,12596241.0,6
"Busan, South Korea",TyeolRik,23k,0,,,,0,,,7105963.0,32
"Nantes, France",James,320k,53,,,,162,,,3943162.0,"3,497"
"Delhi, India",Puneet Grover,18,0,,,,0,,,15618698.0,0
Not Available,jon,86k,0,,,,0,,,3272238.0,335
Not Available,Nisanth B,366,0,,,,0,,,17632537.0,0
Canada,Mirrana,294k,0,,,,2,,,1130549.0,156
Not Available,user15633400,954,0,,,,0,,,15633400.0,0
Not Available,Oleg Sydorov,63k,0,,,,0,,,6254868.0,6
Not Available,Stef-Verniers,11k,0,,,,0,,,18914232.0,23
Not Available,Raul Rodriguez,47,0,,,,0,,,12999299.0,0
Not Available,Aniket Kaushik,13,0,,,,0,,,23404589.0,0
Not Available,tfromont,17,0,,,,0,,,23404490.0,0
Not Available,yateesh Kumar,8,0,,,,0,,,23404757.0,0
"Bhubaneswar, Odisha, India",Mahesh,11k,0,,,,0,,,10086751.0,0
Not Available,Padaga Nirmal kumar,37,0,,,,0,,,23403037.0,0
Not Available,Abishek Chozhan,6k,0,,,,0,,,6544751.0,0
Not Available,Ominus,502k,0,,,,0,,,761029.0,151
"Chennai, Tamil Nadu, India",Nirmal,19k,0,,,,0,,,11704094.0,21
Not Available,notmat,4k,0,,,,0,,,11988615.0,0
Not Available,Andres Alvarez,24k,0,,,,0,,,8650261.0,9
Not Available,Mcm,29,0,,,,0,,,23372183.0,0
"Berlin, Germany",Robert Strauch,2.1m,7,,,,0,,,478406.0,"1,164"
Not Available,ThirstyBob321,117,0,,,,0,,,23373124.0,0
Not Available,gnitsuk,1k,0,,,,0,,,19126613.0,6
Not Available,Manoj R,7k,0,,,,0,,,19586231.0,0
Austria,Ilijanovic,887k,50,,,,23,,,10990737.0,530
"Trinity College, Dublin, Ireland",Andrew Butterfield,58,0,,,,0,,,6177323.0,0
Singapore,KYQ,26k,0,,,,0,,,1124603.0,0
Not Available,soapy,9k,0,,,,0,,,852891.0,0
Aichi,yuli chika,2.3m,0,,,,0,,,499587.0,268
Not Available,SMTP Protocol,85,0,,,,0,,,22336574.0,0
Not Available,Chris,347,0,,,,0,,,14983804.0,0
Not Available,Flavio,69,0,,,,0,,,23403624.0,0
Germany,PHo,36,0,,,,0,,,22203991.0,0
Not Available,KonstiR,1k,0,,,,0,,,20349330.0,0
Not Available,Nick S.,101k,0,,,,0,,,676047.0,4
"Navi Mumbai, Maharashtra, India",rahul gupta,253,0,,,,0,,,6197711.0,0
Not Available,BAE,1.3m,4,,,,0,,,3837778.0,151
Not Available,Tanmay Lokhande,57,0,,,,0,,,21179421.0,0
Not Available,MatiasN,34k,0,,,,2,,,6623783.0,2
Not Available,Joel-Brooks,30,0,,,,0,,,6926298.0,1
Not Available,Ashwin Kolte,6,0,,,,0,,,23404686.0,0
"Horsham, United Kingdom",Neil Middleton,1.6m,9,,,,0,,,4787.0,205
"Noida, India",Pranav Singh,7.6m,964,,,,790,,,704008.0,"1,626"
Poland,emcek,33k,0,,,,0,,,2595216.0,25
Tunisie,Belgacem Ksiksi,96k,0,,,,0,,,6815323.0,232
Not Available,Yoeti,58,0,,,,0,,,23404637.0,0
Not Available,Stepan Lukachyna,218,0,,,,0,,,21913032.0,0
Not Available,Sravani Pingalli,15,0,,,,0,,,23403964.0,0
Not Available,Rangumi,4k,0,,,,0,,,2307336.0,2
Not Available,Xun Ren,40k,0,,,,0,,,4275021.0,5
Not Available,יהודה שור,216,0,,,,0,,,23087817.0,0
Not Available,Identicon,3k,0,,,,0,,,14645819.0,4
Tunisia,wej,1k,0,,,,0,,,14061266.0,0
Not Available,Molly,3k,0,,,,0,,,19225920.0,0
Not Available,VINAY KUMAR GUPTA,47,0,,,,0,,,23397997.0,0
"Tbilisi, Georgia",David,1.1m,2,,,,4,,,678855.0,252
Not Available,EliyaMelamed,78k,1,,,,0,,,14350781.0,11
Not Available,AZbox,362,0,,,,0,,,21226265.0,1
Not Available,Marta,181,0,,,,0,,,23391861.0,1
Not Available,kazuma,416,0,,,,0,,,19357112.0,0
worldwide,Mr.P,204k,3,,,,2,,,3257387.0,293
Not Available,JS_Riddler,1.5m,1,,,,0,,,1301965.0,41
Not Available,Kaloyan,69,0,,,,0,,,17496197.0,4
"Bangalore, India",Suraj Menon,306k,1,,,,3,,,1662935.0,485
Not Available,user1096808,86k,0,,,,0,,,1096808.0,1
"Delhi, India",CuriousMind,68,0,,,,0,,,9134037.0,0
